rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
48,湖北,武汉,93,良,69,PM2.5,2016-10-11,2025-03-08 22:09:51
49,山东,菏泽,93,良,69,PM2.5,2016-10-11,2025-03-08 22:09:51
50,安徽,阜阳,93,良,69,PM2.5,2016-10-11,2025-03-08 22:09:51
51,安徽,宣城,92,良,68,PM2.5,2016-10-11,2025-03-08 22:09:51
52,内蒙古,呼和浩特,90,良,53,PM10,2016-10-11,2025-03-08 22:09:51
53,河南,濮阳,90,良,67,PM2.5,2016-10-11,2025-03-08 22:09:51
54,河南,鹤壁,90,良,67,PM2.5,2016-10-11,2025-03-08 22:09:51
55,甘肃,兰州,89,良,66,PM2.5,2016-10-11,2025-03-08 22:09:51
56,河南,平顶山,89,良,66,PM2.5,2016-10-11,2025-03-08 22:09:51
57,山东,枣庄,89,良,66,PM2.5,2016-10-11,2025-03-08 22:09:51
58,河北,衡水,89,良,66,PM2.5,2016-10-11,2025-03-08 22:09:51
59,安徽,马鞍山,89,良,66,PM2.5,2016-10-11,2025-03-08 22:09:51
60,安徽,宿州,88,良,65,PM2.5,2016-10-11,2025-03-08 22:09:51
61,河南,洛阳,88,良,65,PM2.5,2016-10-11,2025-03-08 22:09:51
62,安徽,芜湖,88,良,65,PM2.5,2016-10-11,2025-03-08 22:09:51
63,河北,邢台,88,良,65,PM2.5,2016-10-11,2025-03-08 22:09:51
64,安徽,六安,87,良,64,PM2.5,2016-10-11,2025-03-08 22:09:51
65,江苏,南京,87,良,64,PM2.5,2016-10-11,2025-03-08 22:09:51
66,江苏,徐州,87,良,64,PM2.5,2016-10-11,2025-03-08 22:09:51
67,内蒙古,包头,85,良,43,PM10,2016-10-11,2025-03-08 22:09:51
68,湖北,襄阳,85,良,63,PM2.5,2016-10-11,2025-03-08 22:09:51
69,河南,周口,84,良,62,PM2.5,2016-10-11,2025-03-08 22:09:51
70,黑龙江,哈尔滨,84,良,62,PM2.5,2016-10-11,2025-03-08 22:09:51
71,安徽,淮北,84,良,62,PM2.5,2016-10-11,2025-03-08 22:09:51
72,湖北,孝感,83,良,60,PM10,2016-10-11,2025-03-08 22:09:51
73,河南,安阳,83,良,61,PM2.5,2016-10-11,2025-03-08 22:09:51
74,河南,漯河,83,良,61,PM2.5,2016-10-11,2025-03-08 22:09:51
75,湖北,宜昌,82,良,60,PM2.5,2016-10-11,2025-03-08 22:09:51
76,安徽,池州,82,良,60,PM2.5,2016-10-11,2025-03-08 22:09:51
77,江苏,苏州,82,良,60,PM2.5,2016-10-11,2025-03-08 22:09:51
78,宁夏,银川,81,良,53,PM10,2016-10-11,2025-03-08 22:09:51
79,河南,南阳,80,良,59,PM2.5,2016-10-11,2025-03-08 22:09:51
80,湖北,荆门,80,良,59,PM2.5,2016-10-11,2025-03-08 22:09:51
81,河南,许昌,80,良,59,PM2.5,2016-10-11,2025-03-08 22:09:51
82,河北,承德,79,良,58,PM2.5,2016-10-11,2025-03-08 22:09:51
83,湖北,荆州,79,良,58,PM2.5,2016-10-11,2025-03-08 22:09:51
84,河南,郑州,79,良,58,PM2.5,2016-10-11,2025-03-08 22:09:51
85,江苏,无锡,78,良,57,PM2.5,2016-10-11,2025-03-08 22:09:51
86,河北,邯郸,78,良,57,PM2.5,2016-10-11,2025-03-08 22:09:51
87,湖北,咸宁,77,良,56,PM2.5,2016-10-11,2025-03-08 22:09:51
88,安徽,安庆,77,良,56,PM2.5,2016-10-11,2025-03-08 22:09:51
89,河北,石家庄,77,良,56,PM2.5,2016-10-11,2025-03-08 22:09:51
90,河南,三门峡,76,良,43,PM10,2016-10-11,2025-03-08 22:09:51
91,山西,阳泉,75,良,55,PM2.5,2016-10-11,2025-03-08 22:09:51
92,山西,吕梁,74,良,38,PM10,2016-10-11,2025-03-08 22:09:51
93,浙江,宁波,74,良,54,PM2.5,2016-10-11,2025-03-08 22:09:51
94,河南,新乡,74,良,54,PM2.5,2016-10-11,2025-03-08 22:09:51
95,江西,九江,72,良,52,PM2.5,2016-10-11,2025-03-08 22:09:51
96,安徽,亳州,72,良,52,PM2.5,2016-10-11,2025-03-08 22:09:51
97,河南,焦作,72,良,52,PM2.5,2016-10-11,2025-03-08 22:09:51
98,山西,运城,72,良,37,PM10,2016-10-11,2025-03-08 22:09:51
99,湖北,黄冈,72,良,52,PM2.5,2016-10-11,2025-03-08 22:09:51
100,山西,朔州,70,良,51,PM2.5,2016-10-11,2025-03-08 22:09:51
101,湖南,株洲,70,良,51,PM2.5,2016-10-11,2025-03-08 22:09:51
102,浙江,温州,70,良,51,PM2.5,2016-10-11,2025-03-08 22:09:51
103,湖南,湘潭,70,良,51,PM2.5,2016-10-11,2025-03-08 22:09:51
104,浙江,衢州,70,良,51,PM2.5,2016-10-11,2025-03-08 22:09:51
105,浙江,台州,69,良,50,PM2.5,2016-10-11,2025-03-08 22:09:51
106,山西,太原,69,良,45,PM10,2016-10-11,2025-03-08 22:09:51
107,四川,广安,69,良,50,PM2.5,2016-10-11,2025-03-08 22:09:51
108,四川,泸州,69,良,50,PM2.5,2016-10-11,2025-03-08 22:09:51
109,陕西,铜川,69,良,42,PM10,2016-10-11,2025-03-08 22:09:51
110,安徽,铜陵,69,良,50,PM2.5,2016-10-11,2025-03-08 22:09:51
111,河南,驻马店,69,良,50,PM2.5,2016-10-11,2025-03-08 22:09:51
112,河北,张家口,68,良,45,PM10,2016-10-11,2025-03-08 22:09:51
113,山西,忻州,68,良,38,PM10,2016-10-11,2025-03-08 22:09:51
114,陕西,渭南,68,良,41,PM10,2016-10-11,2025-03-08 22:09:51
115,河南,信阳,67,良,48,PM2.5,2016-10-11,2025-03-08 22:09:51
116,湖南,常德,67,良,48,PM2.5,2016-10-11,2025-03-08 22:09:51
117,山西,晋城,66,良,38,PM10,2016-10-11,2025-03-08 22:09:51
118,江苏,宿迁,65,良,47,PM2.5,2016-10-11,2025-03-08 22:09:51
119,湖北,鄂州,65,良,47,PM2.5,2016-10-11,2025-03-08 22:09:51
120,浙江,金华,65,良,47,PM2.5,2016-10-11,2025-03-08 22:09:51
121,山西,长治,64,良,46,PM2.5,2016-10-11,2025-03-08 22:09:51
122,山西,晋中,61,良,36,PM10,2016-10-11,2025-03-08 22:09:51
123,江西,南昌,60,良,43,PM2.5,2016-10-11,2025-03-08 22:09:51
124,四川,德阳,60,良,43,PM2.5,2016-10-11,2025-03-08 22:09:51
125,江西,萍乡,60,良,43,PM2.5,2016-10-11,2025-03-08 22:09:51
126,四川,达州,60,良,38,PM10,2016-10-11,2025-03-08 22:09:51
127,四川,资阳,59,良,42,PM2.5,2016-10-11,2025-03-08 22:09:51
128,湖南,岳阳,58,良,41,PM2.5,2016-10-11,2025-03-08 22:09:51
129,陕西,西安,58,良,27,PM10,2016-10-11,2025-03-08 22:09:51
130,湖南,长沙,58,良,40,PM10,2016-10-11,2025-03-08 22:09:51
131,安徽,黄山,58,良,34,PM10,2016-10-11,2025-03-08 22:09:51
132,湖北,黄石,58,良,41,PM2.5,2016-10-11,2025-03-08 22:09:51
133,四川,南充,57,良,40,PM2.5,2016-10-11,2025-03-08 22:09:51
134,山西,大同,56,良,35,PM10,2016-10-11,2025-03-08 22:09:51
135,重庆,重庆,55,良,39,PM10,2016-10-11,2025-03-08 22:09:51
136,广东,珠海,54,良,38,PM2.5,2016-10-11,2025-03-08 22:09:51
137,四川,绵阳,54,良,38,PM2.5,2016-10-11,2025-03-08 22:09:51
138,四川,内江,53,良,37,PM2.5,2016-10-11,2025-03-08 22:09:51
139,浙江,丽水,52,良,35,PM10,2016-10-11,2025-03-08 22:09:51
140,广西,南宁,52,良,36,PM2.5,2016-10-11,2025-03-08 22:09:51
141,湖南,益阳,52,良,36,PM2.5,2016-10-11,2025-03-08 22:09:51
142,广东,中山,51,良,30,PM10,2016-10-11,2025-03-08 22:09:51
143,广东,佛山,50,优,28,,2016-10-11,2025-03-08 22:09:51
144,江西,新余,50,优,34,,2016-10-11,2025-03-08 22:09:51
145,四川,自贡,50,优,32,,2016-10-11,2025-03-08 22:09:51
146,江西,宜春,49,优,29,,2016-10-11,2025-03-08 22:09:51
147,青海,西宁,48,优,23,,2016-10-11,2025-03-08 22:09:51
148,广东,江门,46,优,28,,2016-10-11,2025-03-08 22:09:51
149,广东,深圳,46,优,27,,2016-10-11,2025-03-08 22:09:51
150,四川,眉山,45,优,31,,2016-10-11,2025-03-08 22:09:51
151,广东,广州,44,优,27,,2016-10-11,2025-03-08 22:09:51
152,福建,福州,44,优,26,,2016-10-11,2025-03-08 22:09:51
153,上海,上海,43,优,30,,2016-10-11,2025-03-08 22:09:51
154,云南,昆明,42,优,29,,2016-10-11,2025-03-08 22:09:51
155,四川,遂宁,42,优,29,,2016-10-11,2025-03-08 22:09:51
156,广东,东莞,41,优,26,,2016-10-11,2025-03-08 22:09:51
157,四川,成都,41,优,28,,2016-10-11,2025-03-08 22:09:51
158,贵州,贵阳,40,优,28,,2016-10-11,2025-03-08 22:09:51
159,四川,乐山,39,优,27,,2016-10-11,2025-03-08 22:09:51
160,四川,雅安,39,优,27,,2016-10-11,2025-03-08 22:09:51
161,福建,厦门,37,优,19,,2016-10-11,2025-03-08 22:09:51
162,四川,宜宾,36,优,25,,2016-10-11,2025-03-08 22:09:51
163,浙江,舟山,34,优,19,,2016-10-11,2025-03-08 22:09:51
164,广东,惠州,32,优,19,,2016-10-11,2025-03-08 22:09:51
165,新疆,乌鲁木齐,30,优,14,,2016-10-11,2025-03-08 22:09:51
166,西藏,拉萨,29,优,12,,2016-10-11,2025-03-08 22:09:51
167,广东,肇庆,29,优,20,,2016-10-11,2025-03-08 22:09:51
168,海南,海口,28,优,17,,2016-10-11,2025-03-08 22:09:51
1,河北,唐山,175,中度污染,132,PM2.5,2016-10-12,2025-03-08 22:09:54
1,河北,唐山,175,中度污染,132,PM2.5,2016-10-12,2025-03-08 22:09:54
2,天津,天津,166,中度污染,126,PM2.5,2016-10-12,2025-03-08 22:09:54
3,河北,廊坊,166,中度污染,126,PM2.5,2016-10-12,2025-03-08 22:09:54
4,山东,潍坊,145,轻度污染,111,PM2.5,2016-10-12,2025-03-08 22:09:54
5,山东,东营,140,轻度污染,107,PM2.5,2016-10-12,2025-03-08 22:09:54
6,辽宁,沈阳,130,轻度污染,99,PM2.5,2016-10-12,2025-03-08 22:09:54
7,河北,沧州,125,轻度污染,95,PM2.5,2016-10-12,2025-03-08 22:09:54
8,河北,保定,124,轻度污染,94,PM2.5,2016-10-12,2025-03-08 22:09:54
9,河北,秦皇岛,124,轻度污染,94,PM2.5,2016-10-12,2025-03-08 22:09:54
10,吉林,长春,123,轻度污染,93,PM2.5,2016-10-12,2025-03-08 22:09:54
11,山东,青岛,123,轻度污染,93,PM2.5,2016-10-12,2025-03-08 22:09:54
12,浙江,嘉兴,120,轻度污染,91,PM2.5,2016-10-12,2025-03-08 22:09:54
13,辽宁,锦州,119,轻度污染,90,PM2.5,2016-10-12,2025-03-08 22:09:54
14,陕西,宝鸡,117,轻度污染,88,PM2.5,2016-10-12,2025-03-08 22:09:54
15,辽宁,朝阳,117,轻度污染,88,PM2.5,2016-10-12,2025-03-08 22:09:54
16,山东,淄博,117,轻度污染,88,PM2.5,2016-10-12,2025-03-08 22:09:54
17,江苏,连云港,117,轻度污染,88,PM2.5,2016-10-12,2025-03-08 22:09:54
18,湖北,随州,114,轻度污染,86,PM2.5,2016-10-12,2025-03-08 22:09:54
19,北京,北京,113,轻度污染,85,PM2.5,2016-10-12,2025-03-08 22:09:54
20,江苏,淮安,109,轻度污染,82,PM2.5,2016-10-12,2025-03-08 22:09:54
21,山东,德州,107,轻度污染,80,PM2.5,2016-10-12,2025-03-08 22:09:54
22,江苏,常州,105,轻度污染,79,PM2.5,2016-10-12,2025-03-08 22:09:54
23,山东,泰安,105,轻度污染,79,PM2.5,2016-10-12,2025-03-08 22:09:54
24,安徽,滁州,105,轻度污染,79,PM2.5,2016-10-12,2025-03-08 22:09:54
25,辽宁,葫芦岛,105,轻度污染,79,PM2.5,2016-10-12,2025-03-08 22:09:54
26,江苏,南通,104,轻度污染,78,PM2.5,2016-10-12,2025-03-08 22:09:54
27,江苏,扬州,104,轻度污染,78,PM2.5,2016-10-12,2025-03-08 22:09:54
28,山东,济宁,104,轻度污染,78,PM2.5,2016-10-12,2025-03-08 22:09:54
29,山东,滨州,102,轻度污染,76,PM2.5,2016-10-12,2025-03-08 22:09:54
30,山东,日照,100,良,75,PM2.5,2016-10-12,2025-03-08 22:09:54
31,山东,临沂,99,良,74,PM2.5,2016-10-12,2025-03-08 22:09:54
32,江苏,泰州,99,良,74,PM2.5,2016-10-12,2025-03-08 22:09:54
33,山东,济南,98,良,73,PM2.5,2016-10-12,2025-03-08 22:09:54
34,安徽,淮南,98,良,73,PM2.5,2016-10-12,2025-03-08 22:09:54
35,江苏,盐城,98,良,73,PM2.5,2016-10-12,2025-03-08 22:09:54
36,江苏,镇江,98,良,73,PM2.5,2016-10-12,2025-03-08 22:09:54
37,山西,临汾,97,良,46,PM10,2016-10-12,2025-03-08 22:09:54
38,陕西,咸阳,97,良,72,PM2.5,2016-10-12,2025-03-08 22:09:54
39,安徽,蚌埠,97,良,72,PM2.5,2016-10-12,2025-03-08 22:09:54
40,安徽,合肥,95,良,71,PM2.5,2016-10-12,2025-03-08 22:09:54
41,河南,开封,95,良,71,PM2.5,2016-10-12,2025-03-08 22:09:54
42,浙江,绍兴,95,良,71,PM2.5,2016-10-12,2025-03-08 22:09:54
43,山东,聊城,95,良,71,PM2.5,2016-10-12,2025-03-08 22:09:54
44,河南,商丘,94,良,70,PM2.5,2016-10-12,2025-03-08 22:09:54
45,辽宁,大连,94,良,70,PM2.5,2016-10-12,2025-03-08 22:09:54
46,浙江,杭州,94,良,70,PM2.5,2016-10-12,2025-03-08 22:09:54
47,浙江,湖州,94,良,70,PM2.5,2016-10-12,2025-03-08 22:09:54
48,湖北,武汉,93,良,69,PM2.5,2016-10-12,2025-03-08 22:09:54
49,山东,菏泽,93,良,69,PM2.5,2016-10-12,2025-03-08 22:09:54
50,安徽,阜阳,93,良,69,PM2.5,2016-10-12,2025-03-08 22:09:54
51,安徽,宣城,92,良,68,PM2.5,2016-10-12,2025-03-08 22:09:54
52,内蒙古,呼和浩特,90,良,53,PM10,2016-10-12,2025-03-08 22:09:54
53,河南,濮阳,90,良,67,PM2.5,2016-10-12,2025-03-08 22:09:54
54,河南,鹤壁,90,良,67,PM2.5,2016-10-12,2025-03-08 22:09:54
55,甘肃,兰州,89,良,66,PM2.5,2016-10-12,2025-03-08 22:09:54
56,河南,平顶山,89,良,66,PM2.5,2016-10-12,2025-03-08 22:09:54
57,山东,枣庄,89,良,66,PM2.5,2016-10-12,2025-03-08 22:09:54
58,河北,衡水,89,良,66,PM2.5,2016-10-12,2025-03-08 22:09:54
59,安徽,马鞍山,89,良,66,PM2.5,2016-10-12,2025-03-08 22:09:54
60,安徽,宿州,88,良,65,PM2.5,2016-10-12,2025-03-08 22:09:54
61,河南,洛阳,88,良,65,PM2.5,2016-10-12,2025-03-08 22:09:54
62,安徽,芜湖,88,良,65,PM2.5,2016-10-12,2025-03-08 22:09:54
63,河北,邢台,88,良,65,PM2.5,2016-10-12,2025-03-08 22:09:54
64,安徽,六安,87,良,64,PM2.5,2016-10-12,2025-03-08 22:09:54
65,江苏,南京,87,良,64,PM2.5,2016-10-12,2025-03-08 22:09:54
66,江苏,徐州,87,良,64,PM2.5,2016-10-12,2025-03-08 22:09:54
67,内蒙古,包头,85,良,43,PM10,2016-10-12,2025-03-08 22:09:54
68,湖北,襄阳,85,良,63,PM2.5,2016-10-12,2025-03-08 22:09:54
69,河南,周口,84,良,62,PM2.5,2016-10-12,2025-03-08 22:09:54
70,黑龙江,哈尔滨,84,良,62,PM2.5,2016-10-12,2025-03-08 22:09:54
71,安徽,淮北,84,良,62,PM2.5,2016-10-12,2025-03-08 22:09:54
72,湖北,孝感,83,良,60,PM10,2016-10-12,2025-03-08 22:09:54
73,河南,安阳,83,良,61,PM2.5,2016-10-12,2025-03-08 22:09:54
74,河南,漯河,83,良,61,PM2.5,2016-10-12,2025-03-08 22:09:54
75,湖北,宜昌,82,良,60,PM2.5,2016-10-12,2025-03-08 22:09:54
76,安徽,池州,82,良,60,PM2.5,2016-10-12,2025-03-08 22:09:54
77,江苏,苏州,82,良,60,PM2.5,2016-10-12,2025-03-08 22:09:54
78,宁夏,银川,81,良,53,PM10,2016-10-12,2025-03-08 22:09:54
79,河南,南阳,80,良,59,PM2.5,2016-10-12,2025-03-08 22:09:54
80,湖北,荆门,80,良,59,PM2.5,2016-10-12,2025-03-08 22:09:54
81,河南,许昌,80,良,59,PM2.5,2016-10-12,2025-03-08 22:09:54
82,河北,承德,79,良,58,PM2.5,2016-10-12,2025-03-08 22:09:54
83,湖北,荆州,79,良,58,PM2.5,2016-10-12,2025-03-08 22:09:54
84,河南,郑州,79,良,58,PM2.5,2016-10-12,2025-03-08 22:09:54
85,江苏,无锡,78,良,57,PM2.5,2016-10-12,2025-03-08 22:09:54
86,河北,邯郸,78,良,57,PM2.5,2016-10-12,2025-03-08 22:09:54
87,湖北,咸宁,77,良,56,PM2.5,2016-10-12,2025-03-08 22:09:54
88,安徽,安庆,77,良,56,PM2.5,2016-10-12,2025-03-08 22:09:54
89,河北,石家庄,77,良,56,PM2.5,2016-10-12,2025-03-08 22:09:54
90,河南,三门峡,76,良,43,PM10,2016-10-12,2025-03-08 22:09:54
91,山西,阳泉,75,良,55,PM2.5,2016-10-12,2025-03-08 22:09:54
92,山西,吕梁,74,良,38,PM10,2016-10-12,2025-03-08 22:09:54
93,浙江,宁波,74,良,54,PM2.5,2016-10-12,2025-03-08 22:09:54
94,河南,新乡,74,良,54,PM2.5,2016-10-12,2025-03-08 22:09:54
95,江西,九江,72,良,52,PM2.5,2016-10-12,2025-03-08 22:09:54
96,安徽,亳州,72,良,52,PM2.5,2016-10-12,2025-03-08 22:09:54
97,河南,焦作,72,良,52,PM2.5,2016-10-12,2025-03-08 22:09:54
98,山西,运城,72,良,37,PM10,2016-10-12,2025-03-08 22:09:54
99,湖北,黄冈,72,良,52,PM2.5,2016-10-12,2025-03-08 22:09:54
100,山西,朔州,70,良,51,PM2.5,2016-10-12,2025-03-08 22:09:54
101,湖南,株洲,70,良,51,PM2.5,2016-10-12,2025-03-08 22:09:54
102,浙江,温州,70,良,51,PM2.5,2016-10-12,2025-03-08 22:09:54
103,湖南,湘潭,70,良,51,PM2.5,2016-10-12,2025-03-08 22:09:54
104,浙江,衢州,70,良,51,PM2.5,2016-10-12,2025-03-08 22:09:54
105,浙江,台州,69,良,50,PM2.5,2016-10-12,2025-03-08 22:09:54
106,山西,太原,69,良,45,PM10,2016-10-12,2025-03-08 22:09:54
107,四川,广安,69,良,50,PM2.5,2016-10-12,2025-03-08 22:09:54
108,四川,泸州,69,良,50,PM2.5,2016-10-12,2025-03-08 22:09:54
109,陕西,铜川,69,良,42,PM10,2016-10-12,2025-03-08 22:09:54
110,安徽,铜陵,69,良,50,PM2.5,2016-10-12,2025-03-08 22:09:54
111,河南,驻马店,69,良,50,PM2.5,2016-10-12,2025-03-08 22:09:54
112,河北,张家口,68,良,45,PM10,2016-10-12,2025-03-08 22:09:54
113,山西,忻州,68,良,38,PM10,2016-10-12,2025-03-08 22:09:54
114,陕西,渭南,68,良,41,PM10,2016-10-12,2025-03-08 22:09:54
115,河南,信阳,67,良,48,PM2.5,2016-10-12,2025-03-08 22:09:54
116,湖南,常德,67,良,48,PM2.5,2016-10-12,2025-03-08 22:09:54
117,山西,晋城,66,良,38,PM10,2016-10-12,2025-03-08 22:09:54
118,江苏,宿迁,65,良,47,PM2.5,2016-10-12,2025-03-08 22:09:54
119,湖北,鄂州,65,良,47,PM2.5,2016-10-12,2025-03-08 22:09:54
120,浙江,金华,65,良,47,PM2.5,2016-10-12,2025-03-08 22:09:54
121,山西,长治,64,良,46,PM2.5,2016-10-12,2025-03-08 22:09:54
122,山西,晋中,61,良,36,PM10,2016-10-12,2025-03-08 22:09:54
123,江西,南昌,60,良,43,PM2.5,2016-10-12,2025-03-08 22:09:54
124,四川,德阳,60,良,43,PM2.5,2016-10-12,2025-03-08 22:09:54
125,江西,萍乡,60,良,43,PM2.5,2016-10-12,2025-03-08 22:09:54
126,四川,达州,60,良,38,PM10,2016-10-12,2025-03-08 22:09:54
127,四川,资阳,59,良,42,PM2.5,2016-10-12,2025-03-08 22:09:54
128,湖南,岳阳,58,良,41,PM2.5,2016-10-12,2025-03-08 22:09:54
129,陕西,西安,58,良,27,PM10,2016-10-12,2025-03-08 22:09:54
130,湖南,长沙,58,良,40,PM10,2016-10-12,2025-03-08 22:09:54
131,安徽,黄山,58,良,34,PM10,2016-10-12,2025-03-08 22:09:54
132,湖北,黄石,58,良,41,PM2.5,2016-10-12,2025-03-08 22:09:54
133,四川,南充,57,良,40,PM2.5,2016-10-12,2025-03-08 22:09:54
134,山西,大同,56,良,35,PM10,2016-10-12,2025-03-08 22:09:54
135,重庆,重庆,55,良,39,PM10,2016-10-12,2025-03-08 22:09:54
136,广东,珠海,54,良,38,PM2.5,2016-10-12,2025-03-08 22:09:54
137,四川,绵阳,54,良,38,PM2.5,2016-10-12,2025-03-08 22:09:54
138,四川,内江,53,良,37,PM2.5,2016-10-12,2025-03-08 22:09:54
139,浙江,丽水,52,良,35,PM10,2016-10-12,2025-03-08 22:09:54
140,广西,南宁,52,良,36,PM2.5,2016-10-12,2025-03-08 22:09:54
141,湖南,益阳,52,良,36,PM2.5,2016-10-12,2025-03-08 22:09:54
142,广东,中山,51,良,30,PM10,2016-10-12,2025-03-08 22:09:54
143,广东,佛山,50,优,28,,2016-10-12,2025-03-08 22:09:54
144,江西,新余,50,优,34,,2016-10-12,2025-03-08 22:09:54
145,四川,自贡,50,优,32,,2016-10-12,2025-03-08 22:09:54
146,江西,宜春,49,优,29,,2016-10-12,2025-03-08 22:09:54
147,青海,西宁,48,优,23,,2016-10-12,2025-03-08 22:09:54
148,广东,江门,46,优,28,,2016-10-12,2025-03-08 22:09:54
149,广东,深圳,46,优,27,,2016-10-12,2025-03-08 22:09:54
150,四川,眉山,45,优,31,,2016-10-12,2025-03-08 22:09:54
151,广东,广州,44,优,27,,2016-10-12,2025-03-08 22:09:54
152,福建,福州,44,优,26,,2016-10-12,2025-03-08 22:09:54
153,上海,上海,43,优,30,,2016-10-12,2025-03-08 22:09:54
154,云南,昆明,42,优,29,,2016-10-12,2025-03-08 22:09:54
155,四川,遂宁,42,优,29,,2016-10-12,2025-03-08 22:09:54
156,广东,东莞,41,优,26,,2016-10-12,2025-03-08 22:09:54
157,四川,成都,41,优,28,,2016-10-12,2025-03-08 22:09:54
158,贵州,贵阳,40,优,28,,2016-10-12,2025-03-08 22:09:54
159,四川,乐山,39,优,27,,2016-10-12,2025-03-08 22:09:54
160,四川,雅安,39,优,27,,2016-10-12,2025-03-08 22:09:54
161,福建,厦门,37,优,19,,2016-10-12,2025-03-08 22:09:54
162,四川,宜宾,36,优,25,,2016-10-12,2025-03-08 22:09:54
163,浙江,舟山,34,优,19,,2016-10-12,2025-03-08 22:09:54
164,广东,惠州,32,优,19,,2016-10-12,2025-03-08 22:09:54
165,新疆,乌鲁木齐,30,优,14,,2016-10-12,2025-03-08 22:09:54
166,西藏,拉萨,29,优,12,,2016-10-12,2025-03-08 22:09:54
167,广东,肇庆,29,优,20,,2016-10-12,2025-03-08 22:09:54
168,海南,海口,28,优,17,,2016-10-12,2025-03-08 22:09:54
1,河北,唐山,175,中度污染,132,PM2.5,2016-10-13,2025-03-08 22:09:57
1,河北,唐山,175,中度污染,132,PM2.5,2016-10-13,2025-03-08 22:09:57
2,天津,天津,166,中度污染,126,PM2.5,2016-10-13,2025-03-08 22:09:57
3,河北,廊坊,166,中度污染,126,PM2.5,2016-10-13,2025-03-08 22:09:57
4,山东,潍坊,145,轻度污染,111,PM2.5,2016-10-13,2025-03-08 22:09:57
5,山东,东营,140,轻度污染,107,PM2.5,2016-10-13,2025-03-08 22:09:57
6,辽宁,沈阳,130,轻度污染,99,PM2.5,2016-10-13,2025-03-08 22:09:57
7,河北,沧州,125,轻度污染,95,PM2.5,2016-10-13,2025-03-08 22:09:57
8,河北,保定,124,轻度污染,94,PM2.5,2016-10-13,2025-03-08 22:09:57
9,河北,秦皇岛,124,轻度污染,94,PM2.5,2016-10-13,2025-03-08 22:09:57
10,吉林,长春,123,轻度污染,93,PM2.5,2016-10-13,2025-03-08 22:09:57
11,山东,青岛,123,轻度污染,93,PM2.5,2016-10-13,2025-03-08 22:09:57
12,浙江,嘉兴,120,轻度污染,91,PM2.5,2016-10-13,2025-03-08 22:09:57
13,辽宁,锦州,119,轻度污染,90,PM2.5,2016-10-13,2025-03-08 22:09:57
14,陕西,宝鸡,117,轻度污染,88,PM2.5,2016-10-13,2025-03-08 22:09:57
15,辽宁,朝阳,117,轻度污染,88,PM2.5,2016-10-13,2025-03-08 22:09:57
16,山东,淄博,117,轻度污染,88,PM2.5,2016-10-13,2025-03-08 22:09:57
17,江苏,连云港,117,轻度污染,88,PM2.5,2016-10-13,2025-03-08 22:09:57
18,湖北,随州,114,轻度污染,86,PM2.5,2016-10-13,2025-03-08 22:09:57
19,北京,北京,113,轻度污染,85,PM2.5,2016-10-13,2025-03-08 22:09:57
20,江苏,淮安,109,轻度污染,82,PM2.5,2016-10-13,2025-03-08 22:09:57
21,山东,德州,107,轻度污染,80,PM2.5,2016-10-13,2025-03-08 22:09:57
22,江苏,常州,105,轻度污染,79,PM2.5,2016-10-13,2025-03-08 22:09:57
23,山东,泰安,105,轻度污染,79,PM2.5,2016-10-13,2025-03-08 22:09:57
24,安徽,滁州,105,轻度污染,79,PM2.5,2016-10-13,2025-03-08 22:09:57
25,辽宁,葫芦岛,105,轻度污染,79,PM2.5,2016-10-13,2025-03-08 22:09:57
26,江苏,南通,104,轻度污染,78,PM2.5,2016-10-13,2025-03-08 22:09:57
27,江苏,扬州,104,轻度污染,78,PM2.5,2016-10-13,2025-03-08 22:09:57
28,山东,济宁,104,轻度污染,78,PM2.5,2016-10-13,2025-03-08 22:09:57
29,山东,滨州,102,轻度污染,76,PM2.5,2016-10-13,2025-03-08 22:09:57
30,山东,日照,100,良,75,PM2.5,2016-10-13,2025-03-08 22:09:57
31,山东,临沂,99,良,74,PM2.5,2016-10-13,2025-03-08 22:09:57
32,江苏,泰州,99,良,74,PM2.5,2016-10-13,2025-03-08 22:09:57
33,山东,济南,98,良,73,PM2.5,2016-10-13,2025-03-08 22:09:57
34,安徽,淮南,98,良,73,PM2.5,2016-10-13,2025-03-08 22:09:57
35,江苏,盐城,98,良,73,PM2.5,2016-10-13,2025-03-08 22:09:57
36,江苏,镇江,98,良,73,PM2.5,2016-10-13,2025-03-08 22:09:57
37,山西,临汾,97,良,46,PM10,2016-10-13,2025-03-08 22:09:57
38,陕西,咸阳,97,良,72,PM2.5,2016-10-13,2025-03-08 22:09:57
39,安徽,蚌埠,97,良,72,PM2.5,2016-10-13,2025-03-08 22:09:57
40,安徽,合肥,95,良,71,PM2.5,2016-10-13,2025-03-08 22:09:57
41,河南,开封,95,良,71,PM2.5,2016-10-13,2025-03-08 22:09:57
42,浙江,绍兴,95,良,71,PM2.5,2016-10-13,2025-03-08 22:09:57
43,山东,聊城,95,良,71,PM2.5,2016-10-13,2025-03-08 22:09:57
44,河南,商丘,94,良,70,PM2.5,2016-10-13,2025-03-08 22:09:57
45,辽宁,大连,94,良,70,PM2.5,2016-10-13,2025-03-08 22:09:57
46,浙江,杭州,94,良,70,PM2.5,2016-10-13,2025-03-08 22:09:57
47,浙江,湖州,94,良,70,PM2.5,2016-10-13,2025-03-08 22:09:57
