rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
166,浙江,舟山,30,优,16,,2021-01-02,2025-03-08 23:19:09
167,广东,肇庆,29,优,20,,2021-01-02,2025-03-08 23:19:09
168,海南,海口,22,优,14,,2021-01-02,2025-03-08 23:19:09
1,河北,唐山,179,中度污染,135,PM2.5,2021-01-03,2025-03-08 23:19:12
1,河北,唐山,179,中度污染,135,PM2.5,2021-01-03,2025-03-08 23:19:12
2,天津,天津,175,中度污染,132,PM2.5,2021-01-03,2025-03-08 23:19:12
3,河北,廊坊,158,中度污染,120,PM2.5,2021-01-03,2025-03-08 23:19:12
4,湖北,随州,152,中度污染,116,PM2.5,2021-01-03,2025-03-08 23:19:12
5,山东,潍坊,145,轻度污染,111,PM2.5,2021-01-03,2025-03-08 23:19:12
6,山东,东营,142,轻度污染,108,PM2.5,2021-01-03,2025-03-08 23:19:12
7,吉林,长春,142,轻度污染,108,PM2.5,2021-01-03,2025-03-08 23:19:12
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2021-01-03,2025-03-08 23:19:12
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2021-01-03,2025-03-08 23:19:12
10,河北,沧州,127,轻度污染,96,PM2.5,2021-01-03,2025-03-08 23:19:12
11,辽宁,锦州,123,轻度污染,93,PM2.5,2021-01-03,2025-03-08 23:19:12
12,河北,保定,122,轻度污染,92,PM2.5,2021-01-03,2025-03-08 23:19:12
13,山东,淄博,122,轻度污染,92,PM2.5,2021-01-03,2025-03-08 23:19:12
14,北京,北京,119,轻度污染,90,PM2.5,2021-01-03,2025-03-08 23:19:12
15,山东,青岛,119,轻度污染,90,PM2.5,2021-01-03,2025-03-08 23:19:12
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2021-01-03,2025-03-08 23:19:12
17,江苏,连云港,117,轻度污染,88,PM2.5,2021-01-03,2025-03-08 23:19:12
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2021-01-03,2025-03-08 23:19:12
19,山东,滨州,114,轻度污染,86,PM2.5,2021-01-03,2025-03-08 23:19:12
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2021-01-03,2025-03-08 23:19:12
21,山东,德州,109,轻度污染,82,PM2.5,2021-01-03,2025-03-08 23:19:12
22,江苏,扬州,109,轻度污染,82,PM2.5,2021-01-03,2025-03-08 23:19:12
23,江苏,泰州,108,轻度污染,81,PM2.5,2021-01-03,2025-03-08 23:19:12
24,湖北,孝感,107,轻度污染,80,PM2.5,2021-01-03,2025-03-08 23:19:12
25,山东,泰安,107,轻度污染,80,PM2.5,2021-01-03,2025-03-08 23:19:12
26,山东,济宁,107,轻度污染,80,PM2.5,2021-01-03,2025-03-08 23:19:12
27,河南,开封,105,轻度污染,79,PM2.5,2021-01-03,2025-03-08 23:19:12
28,江苏,淮安,104,轻度污染,78,PM2.5,2021-01-03,2025-03-08 23:19:12
29,安徽,滁州,104,轻度污染,78,PM2.5,2021-01-03,2025-03-08 23:19:12
30,山东,临沂,103,轻度污染,77,PM2.5,2021-01-03,2025-03-08 23:19:12
31,江苏,镇江,103,轻度污染,77,PM2.5,2021-01-03,2025-03-08 23:19:12
32,江苏,南通,102,轻度污染,76,PM2.5,2021-01-03,2025-03-08 23:19:12
33,山东,济南,102,轻度污染,76,PM2.5,2021-01-03,2025-03-08 23:19:12
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2021-01-03,2025-03-08 23:19:12
35,山西,临汾,100,良,46,PM10,2021-01-03,2025-03-08 23:19:12
36,辽宁,大连,100,良,75,PM2.5,2021-01-03,2025-03-08 23:19:12
37,浙江,湖州,100,良,75,PM2.5,2021-01-03,2025-03-08 23:19:12
38,安徽,阜阳,100,良,75,PM2.5,2021-01-03,2025-03-08 23:19:12
39,浙江,杭州,99,良,74,PM2.5,2021-01-03,2025-03-08 23:19:12
40,安徽,淮南,99,良,74,PM2.5,2021-01-03,2025-03-08 23:19:12
41,江苏,常州,98,良,73,PM2.5,2021-01-03,2025-03-08 23:19:12
42,河南,平顶山,98,良,73,PM2.5,2021-01-03,2025-03-08 23:19:12
43,山东,日照,98,良,73,PM2.5,2021-01-03,2025-03-08 23:19:12
44,江苏,盐城,95,良,71,PM2.5,2021-01-03,2025-03-08 23:19:12
45,安徽,合肥,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
46,河南,商丘,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
47,浙江,嘉兴,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
48,安徽,宣城,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
49,江苏,徐州,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
50,河南,濮阳,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
51,浙江,绍兴,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
52,山东,聊城,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
53,安徽,芜湖,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
54,山东,菏泽,94,良,70,PM2.5,2021-01-03,2025-03-08 23:19:12
55,安徽,宿州,93,良,69,PM2.5,2021-01-03,2025-03-08 23:19:12
56,甘肃,兰州,92,良,68,PM2.5,2021-01-03,2025-03-08 23:19:12
57,河北,邢台,92,良,68,PM2.5,2021-01-03,2025-03-08 23:19:12
58,内蒙古,呼和浩特,91,良,55,PM10,2021-01-03,2025-03-08 23:19:12
59,江苏,南京,90,良,67,PM2.5,2021-01-03,2025-03-08 23:19:12
60,河南,周口,90,良,67,PM2.5,2021-01-03,2025-03-08 23:19:12
61,山东,枣庄,90,良,67,PM2.5,2021-01-03,2025-03-08 23:19:12
62,湖北,武汉,90,良,67,PM2.5,2021-01-03,2025-03-08 23:19:12
63,江苏,苏州,90,良,67,PM2.5,2021-01-03,2025-03-08 23:19:12
64,安徽,马鞍山,90,良,67,PM2.5,2021-01-03,2025-03-08 23:19:12
65,河南,洛阳,89,良,66,PM2.5,2021-01-03,2025-03-08 23:19:12
66,湖北,襄阳,89,良,66,PM2.5,2021-01-03,2025-03-08 23:19:12
67,河南,鹤壁,89,良,66,PM2.5,2021-01-03,2025-03-08 23:19:12
68,河南,安阳,88,良,65,PM2.5,2021-01-03,2025-03-08 23:19:12
69,河南,漯河,88,良,65,PM2.5,2021-01-03,2025-03-08 23:19:12
70,河北,衡水,88,良,65,PM2.5,2021-01-03,2025-03-08 23:19:12
71,陕西,咸阳,85,良,63,PM10,2021-01-03,2025-03-08 23:19:12
72,黑龙江,哈尔滨,85,良,63,PM2.5,2021-01-03,2025-03-08 23:19:12
73,湖北,宜昌,85,良,63,PM2.5,2021-01-03,2025-03-08 23:19:12
74,安徽,淮北,85,良,63,PM2.5,2021-01-03,2025-03-08 23:19:12
75,宁夏,银川,85,良,55,PM10,2021-01-03,2025-03-08 23:19:12
76,河南,南阳,84,良,62,PM2.5,2021-01-03,2025-03-08 23:19:12
77,湖北,荆州,84,良,62,PM2.5,2021-01-03,2025-03-08 23:19:12
78,内蒙古,包头,83,良,43,PM10,2021-01-03,2025-03-08 23:19:12
79,河北,石家庄,83,良,61,PM2.5,2021-01-03,2025-03-08 23:19:12
80,安徽,安庆,82,良,60,PM2.5,2021-01-03,2025-03-08 23:19:12
81,河南,许昌,82,良,60,PM2.5,2021-01-03,2025-03-08 23:19:12
82,河南,郑州,82,良,60,PM2.5,2021-01-03,2025-03-08 23:19:12
83,江苏,宿迁,80,良,59,PM2.5,2021-01-03,2025-03-08 23:19:12
84,江苏,无锡,80,良,59,PM2.5,2021-01-03,2025-03-08 23:19:12
85,河北,邯郸,80,良,59,PM2.5,2021-01-03,2025-03-08 23:19:12
86,安徽,亳州,79,良,58,PM2.5,2021-01-03,2025-03-08 23:19:12
87,河北,承德,79,良,58,PM2.5,2021-01-03,2025-03-08 23:19:12
88,河南,新乡,79,良,58,PM2.5,2021-01-03,2025-03-08 23:19:12
89,湖北,荆门,78,良,57,PM2.5,2021-01-03,2025-03-08 23:19:12
90,山西,阳泉,78,良,57,PM2.5,2021-01-03,2025-03-08 23:19:12
91,安徽,池州,77,良,56,PM2.5,2021-01-03,2025-03-08 23:19:12
92,河南,焦作,77,良,56,PM2.5,2021-01-03,2025-03-08 23:19:12
93,山西,吕梁,76,良,48,PM10,2021-01-03,2025-03-08 23:19:12
94,安徽,六安,75,良,55,PM2.5,2021-01-03,2025-03-08 23:19:12
95,湖北,咸宁,75,良,55,PM2.5,2021-01-03,2025-03-08 23:19:12
96,河南,三门峡,74,良,51,PM10,2021-01-03,2025-03-08 23:19:12
97,浙江,台州,74,良,54,PM2.5,2021-01-03,2025-03-08 23:19:12
98,山西,忻州,73,良,52,PM10,2021-01-03,2025-03-08 23:19:12
99,四川,泸州,73,良,53,PM2.5,2021-01-03,2025-03-08 23:19:12
100,浙江,衢州,73,良,53,PM2.5,2021-01-03,2025-03-08 23:19:12
101,江西,九江,72,良,52,PM2.5,2021-01-03,2025-03-08 23:19:12
102,山西,太原,72,良,44,PM10,2021-01-03,2025-03-08 23:19:12
103,湖南,湘潭,72,良,52,PM2.5,2021-01-03,2025-03-08 23:19:12
104,山西,运城,72,良,41,PM10,2021-01-03,2025-03-08 23:19:12
105,山西,晋中,71,良,43,PM10,2021-01-03,2025-03-08 23:19:12
106,山西,朔州,70,良,50,PM10,2021-01-03,2025-03-08 23:19:12
107,陕西,铜川,70,良,44,PM10,2021-01-03,2025-03-08 23:19:12
108,安徽,铜陵,70,良,51,PM2.5,2021-01-03,2025-03-08 23:19:12
109,河南,信阳,69,良,50,PM2.5,2021-01-03,2025-03-08 23:19:12
110,浙江,宁波,69,良,50,PM2.5,2021-01-03,2025-03-08 23:19:12
111,四川,广安,69,良,50,PM2.5,2021-01-03,2025-03-08 23:19:12
112,浙江,温州,69,良,50,PM2.5,2021-01-03,2025-03-08 23:19:12
113,河南,驻马店,69,良,50,PM2.5,2021-01-03,2025-03-08 23:19:12
114,湖北,黄冈,68,良,49,PM2.5,2021-01-03,2025-03-08 23:19:12
115,浙江,金华,66,良,46,PM10,2021-01-03,2025-03-08 23:19:12
116,湖南,株洲,65,良,47,PM2.5,2021-01-03,2025-03-08 23:19:12
117,湖南,常德,64,良,46,PM2.5,2021-01-03,2025-03-08 23:19:12
118,山西,晋城,64,良,39,PM10,2021-01-03,2025-03-08 23:19:12
119,陕西,渭南,63,良,35,PM10,2021-01-03,2025-03-08 23:19:12
120,山西,大同,62,良,43,PM10,2021-01-03,2025-03-08 23:19:12
121,湖北,鄂州,62,良,44,PM2.5,2021-01-03,2025-03-08 23:19:12
122,山西,长治,62,良,44,PM2.5,2021-01-03,2025-03-08 23:19:12
123,江西,南昌,60,良,43,PM2.5,2021-01-03,2025-03-08 23:19:12
124,河北,张家口,60,良,37,PM10,2021-01-03,2025-03-08 23:19:12
125,四川,达州,60,良,40,PM10,2021-01-03,2025-03-08 23:19:12
126,四川,南充,59,良,42,PM2.5,2021-01-03,2025-03-08 23:19:12
127,陕西,西安,59,良,32,PM10,2021-01-03,2025-03-08 23:19:12
128,湖南,长沙,59,良,41,PM10,2021-01-03,2025-03-08 23:19:12
129,湖南,岳阳,57,良,40,PM2.5,2021-01-03,2025-03-08 23:19:12
130,四川,资阳,57,良,40,PM2.5,2021-01-03,2025-03-08 23:19:12
131,湖北,黄石,57,良,40,PM2.5,2021-01-03,2025-03-08 23:19:12
132,江西,宜春,56,良,31,PM10,2021-01-03,2025-03-08 23:19:12
133,广东,中山,55,良,34,PM10,2021-01-03,2025-03-08 23:19:12
134,广西,南宁,55,良,39,PM2.5,2021-01-03,2025-03-08 23:19:12
135,四川,德阳,55,良,39,PM2.5,2021-01-03,2025-03-08 23:19:12
136,安徽,黄山,55,良,32,PM10,2021-01-03,2025-03-08 23:19:12
137,江西,新余,54,良,34,PM10,2021-01-03,2025-03-08 23:19:12
138,广东,珠海,54,良,38,PM2.5,2021-01-03,2025-03-08 23:19:12
139,江西,萍乡,54,良,38,PM2.5,2021-01-03,2025-03-08 23:19:12
140,重庆,重庆,54,良,38,PM2.5,2021-01-03,2025-03-08 23:19:12
141,浙江,丽水,53,良,37,PM2.5,2021-01-03,2025-03-08 23:19:12
142,广东,佛山,53,良,29,PM10,2021-01-03,2025-03-08 23:19:12
143,四川,内江,53,良,37,PM2.5,2021-01-03,2025-03-08 23:19:12
144,湖南,益阳,53,良,37,PM2.5,2021-01-03,2025-03-08 23:19:12
145,四川,绵阳,53,良,37,PM2.5,2021-01-03,2025-03-08 23:19:12
146,青海,西宁,53,良,28,PM10,2021-01-03,2025-03-08 23:19:12
147,四川,自贡,51,良,32,PM10,2021-01-03,2025-03-08 23:19:12
148,广东,江门,49,优,30,,2021-01-03,2025-03-08 23:19:12
149,四川,遂宁,49,优,30,,2021-01-03,2025-03-08 23:19:12
150,广东,广州,47,优,28,,2021-01-03,2025-03-08 23:19:12
151,广东,东莞,45,优,28,,2021-01-03,2025-03-08 23:19:12
152,广东,深圳,44,优,26,,2021-01-03,2025-03-08 23:19:12
153,四川,乐山,43,优,30,,2021-01-03,2025-03-08 23:19:12
154,四川,成都,43,优,30,,2021-01-03,2025-03-08 23:19:12
155,云南,昆明,43,优,30,,2021-01-03,2025-03-08 23:19:12
156,四川,眉山,43,优,30,,2021-01-03,2025-03-08 23:19:12
157,福建,厦门,40,优,21,,2021-01-03,2025-03-08 23:19:12
158,福建,福州,40,优,27,,2021-01-03,2025-03-08 23:19:12
159,四川,宜宾,39,优,27,,2021-01-03,2025-03-08 23:19:12
160,新疆,乌鲁木齐,37,优,17,,2021-01-03,2025-03-08 23:19:12
161,四川,雅安,36,优,25,,2021-01-03,2025-03-08 23:19:12
162,上海,上海,33,优,23,,2021-01-03,2025-03-08 23:19:12
163,贵州,贵阳,33,优,23,,2021-01-03,2025-03-08 23:19:12
164,广东,惠州,31,优,19,,2021-01-03,2025-03-08 23:19:12
165,西藏,拉萨,30,优,13,,2021-01-03,2025-03-08 23:19:12
166,浙江,舟山,30,优,16,,2021-01-03,2025-03-08 23:19:12
167,广东,肇庆,29,优,20,,2021-01-03,2025-03-08 23:19:12
168,海南,海口,22,优,14,,2021-01-03,2025-03-08 23:19:12
1,河北,唐山,179,中度污染,135,PM2.5,2021-01-04,2025-03-08 23:19:16
1,河北,唐山,179,中度污染,135,PM2.5,2021-01-04,2025-03-08 23:19:16
2,天津,天津,175,中度污染,132,PM2.5,2021-01-04,2025-03-08 23:19:16
3,河北,廊坊,158,中度污染,120,PM2.5,2021-01-04,2025-03-08 23:19:16
4,湖北,随州,152,中度污染,116,PM2.5,2021-01-04,2025-03-08 23:19:16
5,山东,潍坊,145,轻度污染,111,PM2.5,2021-01-04,2025-03-08 23:19:16
6,山东,东营,142,轻度污染,108,PM2.5,2021-01-04,2025-03-08 23:19:16
7,吉林,长春,142,轻度污染,108,PM2.5,2021-01-04,2025-03-08 23:19:16
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2021-01-04,2025-03-08 23:19:16
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2021-01-04,2025-03-08 23:19:16
10,河北,沧州,127,轻度污染,96,PM2.5,2021-01-04,2025-03-08 23:19:16
11,辽宁,锦州,123,轻度污染,93,PM2.5,2021-01-04,2025-03-08 23:19:16
12,河北,保定,122,轻度污染,92,PM2.5,2021-01-04,2025-03-08 23:19:16
13,山东,淄博,122,轻度污染,92,PM2.5,2021-01-04,2025-03-08 23:19:16
14,北京,北京,119,轻度污染,90,PM2.5,2021-01-04,2025-03-08 23:19:16
15,山东,青岛,119,轻度污染,90,PM2.5,2021-01-04,2025-03-08 23:19:16
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2021-01-04,2025-03-08 23:19:16
17,江苏,连云港,117,轻度污染,88,PM2.5,2021-01-04,2025-03-08 23:19:16
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2021-01-04,2025-03-08 23:19:16
19,山东,滨州,114,轻度污染,86,PM2.5,2021-01-04,2025-03-08 23:19:16
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2021-01-04,2025-03-08 23:19:16
21,山东,德州,109,轻度污染,82,PM2.5,2021-01-04,2025-03-08 23:19:16
22,江苏,扬州,109,轻度污染,82,PM2.5,2021-01-04,2025-03-08 23:19:16
23,江苏,泰州,108,轻度污染,81,PM2.5,2021-01-04,2025-03-08 23:19:16
24,湖北,孝感,107,轻度污染,80,PM2.5,2021-01-04,2025-03-08 23:19:16
25,山东,泰安,107,轻度污染,80,PM2.5,2021-01-04,2025-03-08 23:19:16
26,山东,济宁,107,轻度污染,80,PM2.5,2021-01-04,2025-03-08 23:19:16
27,河南,开封,105,轻度污染,79,PM2.5,2021-01-04,2025-03-08 23:19:16
28,江苏,淮安,104,轻度污染,78,PM2.5,2021-01-04,2025-03-08 23:19:16
29,安徽,滁州,104,轻度污染,78,PM2.5,2021-01-04,2025-03-08 23:19:16
30,山东,临沂,103,轻度污染,77,PM2.5,2021-01-04,2025-03-08 23:19:16
31,江苏,镇江,103,轻度污染,77,PM2.5,2021-01-04,2025-03-08 23:19:16
32,江苏,南通,102,轻度污染,76,PM2.5,2021-01-04,2025-03-08 23:19:16
33,山东,济南,102,轻度污染,76,PM2.5,2021-01-04,2025-03-08 23:19:16
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2021-01-04,2025-03-08 23:19:16
35,山西,临汾,100,良,46,PM10,2021-01-04,2025-03-08 23:19:16
36,辽宁,大连,100,良,75,PM2.5,2021-01-04,2025-03-08 23:19:16
37,浙江,湖州,100,良,75,PM2.5,2021-01-04,2025-03-08 23:19:16
38,安徽,阜阳,100,良,75,PM2.5,2021-01-04,2025-03-08 23:19:16
39,浙江,杭州,99,良,74,PM2.5,2021-01-04,2025-03-08 23:19:16
40,安徽,淮南,99,良,74,PM2.5,2021-01-04,2025-03-08 23:19:16
41,江苏,常州,98,良,73,PM2.5,2021-01-04,2025-03-08 23:19:16
42,河南,平顶山,98,良,73,PM2.5,2021-01-04,2025-03-08 23:19:16
43,山东,日照,98,良,73,PM2.5,2021-01-04,2025-03-08 23:19:16
44,江苏,盐城,95,良,71,PM2.5,2021-01-04,2025-03-08 23:19:16
45,安徽,合肥,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
46,河南,商丘,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
47,浙江,嘉兴,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
48,安徽,宣城,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
49,江苏,徐州,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
50,河南,濮阳,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
51,浙江,绍兴,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
52,山东,聊城,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
53,安徽,芜湖,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
54,山东,菏泽,94,良,70,PM2.5,2021-01-04,2025-03-08 23:19:16
55,安徽,宿州,93,良,69,PM2.5,2021-01-04,2025-03-08 23:19:16
56,甘肃,兰州,92,良,68,PM2.5,2021-01-04,2025-03-08 23:19:16
57,河北,邢台,92,良,68,PM2.5,2021-01-04,2025-03-08 23:19:16
58,内蒙古,呼和浩特,91,良,55,PM10,2021-01-04,2025-03-08 23:19:16
59,江苏,南京,90,良,67,PM2.5,2021-01-04,2025-03-08 23:19:16
60,河南,周口,90,良,67,PM2.5,2021-01-04,2025-03-08 23:19:16
61,山东,枣庄,90,良,67,PM2.5,2021-01-04,2025-03-08 23:19:16
62,湖北,武汉,90,良,67,PM2.5,2021-01-04,2025-03-08 23:19:16
63,江苏,苏州,90,良,67,PM2.5,2021-01-04,2025-03-08 23:19:16
64,安徽,马鞍山,90,良,67,PM2.5,2021-01-04,2025-03-08 23:19:16
65,河南,洛阳,89,良,66,PM2.5,2021-01-04,2025-03-08 23:19:16
66,湖北,襄阳,89,良,66,PM2.5,2021-01-04,2025-03-08 23:19:16
67,河南,鹤壁,89,良,66,PM2.5,2021-01-04,2025-03-08 23:19:16
68,河南,安阳,88,良,65,PM2.5,2021-01-04,2025-03-08 23:19:16
69,河南,漯河,88,良,65,PM2.5,2021-01-04,2025-03-08 23:19:16
70,河北,衡水,88,良,65,PM2.5,2021-01-04,2025-03-08 23:19:16
71,陕西,咸阳,85,良,63,PM10,2021-01-04,2025-03-08 23:19:16
72,黑龙江,哈尔滨,85,良,63,PM2.5,2021-01-04,2025-03-08 23:19:16
73,湖北,宜昌,85,良,63,PM2.5,2021-01-04,2025-03-08 23:19:16
74,安徽,淮北,85,良,63,PM2.5,2021-01-04,2025-03-08 23:19:16
75,宁夏,银川,85,良,55,PM10,2021-01-04,2025-03-08 23:19:16
76,河南,南阳,84,良,62,PM2.5,2021-01-04,2025-03-08 23:19:16
77,湖北,荆州,84,良,62,PM2.5,2021-01-04,2025-03-08 23:19:16
78,内蒙古,包头,83,良,43,PM10,2021-01-04,2025-03-08 23:19:16
79,河北,石家庄,83,良,61,PM2.5,2021-01-04,2025-03-08 23:19:16
80,安徽,安庆,82,良,60,PM2.5,2021-01-04,2025-03-08 23:19:16
81,河南,许昌,82,良,60,PM2.5,2021-01-04,2025-03-08 23:19:16
82,河南,郑州,82,良,60,PM2.5,2021-01-04,2025-03-08 23:19:16
83,江苏,宿迁,80,良,59,PM2.5,2021-01-04,2025-03-08 23:19:16
84,江苏,无锡,80,良,59,PM2.5,2021-01-04,2025-03-08 23:19:16
85,河北,邯郸,80,良,59,PM2.5,2021-01-04,2025-03-08 23:19:16
86,安徽,亳州,79,良,58,PM2.5,2021-01-04,2025-03-08 23:19:16
87,河北,承德,79,良,58,PM2.5,2021-01-04,2025-03-08 23:19:16
88,河南,新乡,79,良,58,PM2.5,2021-01-04,2025-03-08 23:19:16
89,湖北,荆门,78,良,57,PM2.5,2021-01-04,2025-03-08 23:19:16
90,山西,阳泉,78,良,57,PM2.5,2021-01-04,2025-03-08 23:19:16
91,安徽,池州,77,良,56,PM2.5,2021-01-04,2025-03-08 23:19:16
92,河南,焦作,77,良,56,PM2.5,2021-01-04,2025-03-08 23:19:16
93,山西,吕梁,76,良,48,PM10,2021-01-04,2025-03-08 23:19:16
94,安徽,六安,75,良,55,PM2.5,2021-01-04,2025-03-08 23:19:16
95,湖北,咸宁,75,良,55,PM2.5,2021-01-04,2025-03-08 23:19:16
96,河南,三门峡,74,良,51,PM10,2021-01-04,2025-03-08 23:19:16
97,浙江,台州,74,良,54,PM2.5,2021-01-04,2025-03-08 23:19:16
98,山西,忻州,73,良,52,PM10,2021-01-04,2025-03-08 23:19:16
99,四川,泸州,73,良,53,PM2.5,2021-01-04,2025-03-08 23:19:16
100,浙江,衢州,73,良,53,PM2.5,2021-01-04,2025-03-08 23:19:16
101,江西,九江,72,良,52,PM2.5,2021-01-04,2025-03-08 23:19:16
102,山西,太原,72,良,44,PM10,2021-01-04,2025-03-08 23:19:16
103,湖南,湘潭,72,良,52,PM2.5,2021-01-04,2025-03-08 23:19:16
104,山西,运城,72,良,41,PM10,2021-01-04,2025-03-08 23:19:16
105,山西,晋中,71,良,43,PM10,2021-01-04,2025-03-08 23:19:16
106,山西,朔州,70,良,50,PM10,2021-01-04,2025-03-08 23:19:16
107,陕西,铜川,70,良,44,PM10,2021-01-04,2025-03-08 23:19:16
108,安徽,铜陵,70,良,51,PM2.5,2021-01-04,2025-03-08 23:19:16
109,河南,信阳,69,良,50,PM2.5,2021-01-04,2025-03-08 23:19:16
110,浙江,宁波,69,良,50,PM2.5,2021-01-04,2025-03-08 23:19:16
111,四川,广安,69,良,50,PM2.5,2021-01-04,2025-03-08 23:19:16
112,浙江,温州,69,良,50,PM2.5,2021-01-04,2025-03-08 23:19:16
113,河南,驻马店,69,良,50,PM2.5,2021-01-04,2025-03-08 23:19:16
114,湖北,黄冈,68,良,49,PM2.5,2021-01-04,2025-03-08 23:19:16
115,浙江,金华,66,良,46,PM10,2021-01-04,2025-03-08 23:19:16
116,湖南,株洲,65,良,47,PM2.5,2021-01-04,2025-03-08 23:19:16
117,湖南,常德,64,良,46,PM2.5,2021-01-04,2025-03-08 23:19:16
118,山西,晋城,64,良,39,PM10,2021-01-04,2025-03-08 23:19:16
119,陕西,渭南,63,良,35,PM10,2021-01-04,2025-03-08 23:19:16
120,山西,大同,62,良,43,PM10,2021-01-04,2025-03-08 23:19:16
121,湖北,鄂州,62,良,44,PM2.5,2021-01-04,2025-03-08 23:19:16
122,山西,长治,62,良,44,PM2.5,2021-01-04,2025-03-08 23:19:16
123,江西,南昌,60,良,43,PM2.5,2021-01-04,2025-03-08 23:19:16
124,河北,张家口,60,良,37,PM10,2021-01-04,2025-03-08 23:19:16
125,四川,达州,60,良,40,PM10,2021-01-04,2025-03-08 23:19:16
126,四川,南充,59,良,42,PM2.5,2021-01-04,2025-03-08 23:19:16
127,陕西,西安,59,良,32,PM10,2021-01-04,2025-03-08 23:19:16
128,湖南,长沙,59,良,41,PM10,2021-01-04,2025-03-08 23:19:16
129,湖南,岳阳,57,良,40,PM2.5,2021-01-04,2025-03-08 23:19:16
130,四川,资阳,57,良,40,PM2.5,2021-01-04,2025-03-08 23:19:16
131,湖北,黄石,57,良,40,PM2.5,2021-01-04,2025-03-08 23:19:16
132,江西,宜春,56,良,31,PM10,2021-01-04,2025-03-08 23:19:16
133,广东,中山,55,良,34,PM10,2021-01-04,2025-03-08 23:19:16
134,广西,南宁,55,良,39,PM2.5,2021-01-04,2025-03-08 23:19:16
135,四川,德阳,55,良,39,PM2.5,2021-01-04,2025-03-08 23:19:16
136,安徽,黄山,55,良,32,PM10,2021-01-04,2025-03-08 23:19:16
137,江西,新余,54,良,34,PM10,2021-01-04,2025-03-08 23:19:16
138,广东,珠海,54,良,38,PM2.5,2021-01-04,2025-03-08 23:19:16
139,江西,萍乡,54,良,38,PM2.5,2021-01-04,2025-03-08 23:19:16
140,重庆,重庆,54,良,38,PM2.5,2021-01-04,2025-03-08 23:19:16
141,浙江,丽水,53,良,37,PM2.5,2021-01-04,2025-03-08 23:19:16
142,广东,佛山,53,良,29,PM10,2021-01-04,2025-03-08 23:19:16
143,四川,内江,53,良,37,PM2.5,2021-01-04,2025-03-08 23:19:16
144,湖南,益阳,53,良,37,PM2.5,2021-01-04,2025-03-08 23:19:16
145,四川,绵阳,53,良,37,PM2.5,2021-01-04,2025-03-08 23:19:16
146,青海,西宁,53,良,28,PM10,2021-01-04,2025-03-08 23:19:16
147,四川,自贡,51,良,32,PM10,2021-01-04,2025-03-08 23:19:16
148,广东,江门,49,优,30,,2021-01-04,2025-03-08 23:19:16
149,四川,遂宁,49,优,30,,2021-01-04,2025-03-08 23:19:16
150,广东,广州,47,优,28,,2021-01-04,2025-03-08 23:19:16
151,广东,东莞,45,优,28,,2021-01-04,2025-03-08 23:19:16
152,广东,深圳,44,优,26,,2021-01-04,2025-03-08 23:19:16
153,四川,乐山,43,优,30,,2021-01-04,2025-03-08 23:19:16
154,四川,成都,43,优,30,,2021-01-04,2025-03-08 23:19:16
155,云南,昆明,43,优,30,,2021-01-04,2025-03-08 23:19:16
156,四川,眉山,43,优,30,,2021-01-04,2025-03-08 23:19:16
157,福建,厦门,40,优,21,,2021-01-04,2025-03-08 23:19:16
158,福建,福州,40,优,27,,2021-01-04,2025-03-08 23:19:16
159,四川,宜宾,39,优,27,,2021-01-04,2025-03-08 23:19:16
160,新疆,乌鲁木齐,37,优,17,,2021-01-04,2025-03-08 23:19:16
161,四川,雅安,36,优,25,,2021-01-04,2025-03-08 23:19:16
162,上海,上海,33,优,23,,2021-01-04,2025-03-08 23:19:16
163,贵州,贵阳,33,优,23,,2021-01-04,2025-03-08 23:19:16
