rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
148,四川,自贡,51,良,33,PM10,2024-11-28,2025-03-09 00:22:41
149,四川,遂宁,51,良,34,PM10,2024-11-28,2025-03-09 00:22:41
150,湖南,益阳,50,优,35,,2024-11-28,2025-03-09 00:22:41
151,广东,东莞,46,优,29,,2024-11-28,2025-03-09 00:22:41
152,四川,宜宾,46,优,32,,2024-11-28,2025-03-09 00:22:41
153,四川,乐山,45,优,31,,2024-11-28,2025-03-09 00:22:41
154,四川,眉山,45,优,31,,2024-11-28,2025-03-09 00:22:41
155,云南,昆明,44,优,30,,2024-11-28,2025-03-09 00:22:41
156,广东,深圳,44,优,26,,2024-11-28,2025-03-09 00:22:41
157,四川,成都,43,优,30,,2024-11-28,2025-03-09 00:22:41
158,新疆,乌鲁木齐,42,优,26,,2024-11-28,2025-03-09 00:22:41
159,福建,福州,39,优,27,,2024-11-28,2025-03-09 00:22:41
160,四川,雅安,39,优,27,,2024-11-28,2025-03-09 00:22:41
161,福建,厦门,38,优,19,,2024-11-28,2025-03-09 00:22:41
162,广东,惠州,32,优,20,,2024-11-28,2025-03-09 00:22:41
163,西藏,拉萨,29,优,10,,2024-11-28,2025-03-09 00:22:41
164,广东,肇庆,29,优,20,,2024-11-28,2025-03-09 00:22:41
165,上海,上海,28,优,19,,2024-11-28,2025-03-09 00:22:41
166,浙江,舟山,28,优,14,,2024-11-28,2025-03-09 00:22:41
167,贵州,贵阳,28,优,19,,2024-11-28,2025-03-09 00:22:41
168,海南,海口,23,优,16,,2024-11-28,2025-03-09 00:22:41
1,天津,天津,182,中度污染,137,PM2.5,2024-11-29,2025-03-09 00:22:44
1,天津,天津,182,中度污染,137,PM2.5,2024-11-29,2025-03-09 00:22:44
2,河北,唐山,172,中度污染,130,PM2.5,2024-11-29,2025-03-09 00:22:44
3,河北,廊坊,155,中度污染,118,PM2.5,2024-11-29,2025-03-09 00:22:44
4,辽宁,沈阳,152,中度污染,116,PM2.5,2024-11-29,2025-03-09 00:22:44
5,山东,潍坊,152,中度污染,116,PM2.5,2024-11-29,2025-03-09 00:22:44
6,吉林,长春,152,中度污染,116,PM2.5,2024-11-29,2025-03-09 00:22:44
7,湖北,随州,145,轻度污染,111,PM2.5,2024-11-29,2025-03-09 00:22:44
8,山东,东营,143,轻度污染,109,PM2.5,2024-11-29,2025-03-09 00:22:44
9,辽宁,朝阳,134,轻度污染,102,PM2.5,2024-11-29,2025-03-09 00:22:44
10,辽宁,锦州,134,轻度污染,102,PM2.5,2024-11-29,2025-03-09 00:22:44
11,河北,秦皇岛,129,轻度污染,98,PM2.5,2024-11-29,2025-03-09 00:22:44
12,辽宁,葫芦岛,124,轻度污染,94,PM2.5,2024-11-29,2025-03-09 00:22:44
13,北京,北京,123,轻度污染,93,PM2.5,2024-11-29,2025-03-09 00:22:44
14,山东,淄博,123,轻度污染,93,PM2.5,2024-11-29,2025-03-09 00:22:44
15,河北,保定,120,轻度污染,91,PM2.5,2024-11-29,2025-03-09 00:22:44
16,江苏,连云港,120,轻度污染,91,PM2.5,2024-11-29,2025-03-09 00:22:44
17,河北,沧州,119,轻度污染,90,PM2.5,2024-11-29,2025-03-09 00:22:44
18,湖北,孝感,117,轻度污染,88,PM2.5,2024-11-29,2025-03-09 00:22:44
19,江苏,泰州,117,轻度污染,88,PM2.5,2024-11-29,2025-03-09 00:22:44
20,山东,德州,114,轻度污染,86,PM2.5,2024-11-29,2025-03-09 00:22:44
21,山东,滨州,113,轻度污染,85,PM2.5,2024-11-29,2025-03-09 00:22:44
22,河南,开封,110,轻度污染,83,PM2.5,2024-11-29,2025-03-09 00:22:44
23,江苏,扬州,110,轻度污染,83,PM2.5,2024-11-29,2025-03-09 00:22:44
24,浙江,湖州,110,轻度污染,83,PM2.5,2024-11-29,2025-03-09 00:22:44
25,山东,青岛,110,轻度污染,83,PM2.5,2024-11-29,2025-03-09 00:22:44
26,山东,临沂,109,轻度污染,82,PM2.5,2024-11-29,2025-03-09 00:22:44
27,山东,泰安,109,轻度污染,82,PM2.5,2024-11-29,2025-03-09 00:22:44
28,安徽,蚌埠,108,轻度污染,81,PM2.5,2024-11-29,2025-03-09 00:22:44
29,辽宁,大连,107,轻度污染,80,PM2.5,2024-11-29,2025-03-09 00:22:44
30,江苏,淮安,105,轻度污染,79,PM2.5,2024-11-29,2025-03-09 00:22:44
31,安徽,滁州,105,轻度污染,79,PM2.5,2024-11-29,2025-03-09 00:22:44
32,江苏,镇江,104,轻度污染,78,PM2.5,2024-11-29,2025-03-09 00:22:44
33,陕西,宝鸡,103,轻度污染,77,PM2.5,2024-11-29,2025-03-09 00:22:44
34,浙江,杭州,103,轻度污染,77,PM2.5,2024-11-29,2025-03-09 00:22:44
35,安徽,阜阳,103,轻度污染,77,PM2.5,2024-11-29,2025-03-09 00:22:44
36,安徽,宿州,102,轻度污染,76,PM2.5,2024-11-29,2025-03-09 00:22:44
37,江苏,常州,102,轻度污染,76,PM2.5,2024-11-29,2025-03-09 00:22:44
38,山东,日照,102,轻度污染,76,PM2.5,2024-11-29,2025-03-09 00:22:44
39,山东,济宁,102,轻度污染,76,PM2.5,2024-11-29,2025-03-09 00:22:44
40,山东,济南,100,良,75,PM2.5,2024-11-29,2025-03-09 00:22:44
41,山东,聊城,100,良,75,PM2.5,2024-11-29,2025-03-09 00:22:44
42,山西,临汾,99,良,46,PM10,2024-11-29,2025-03-09 00:22:44
43,山东,枣庄,99,良,74,PM2.5,2024-11-29,2025-03-09 00:22:44
44,江苏,南京,98,良,73,PM2.5,2024-11-29,2025-03-09 00:22:44
45,安徽,淮南,98,良,73,PM2.5,2024-11-29,2025-03-09 00:22:44
46,安徽,芜湖,98,良,73,PM2.5,2024-11-29,2025-03-09 00:22:44
47,江苏,宿迁,97,良,72,PM2.5,2024-11-29,2025-03-09 00:22:44
48,江苏,盐城,97,良,72,PM2.5,2024-11-29,2025-03-09 00:22:44
49,河南,周口,95,良,71,PM2.5,2024-11-29,2025-03-09 00:22:44
50,河北,邢台,95,良,71,PM2.5,2024-11-29,2025-03-09 00:22:44
51,河南,商丘,94,良,70,PM2.5,2024-11-29,2025-03-09 00:22:44
52,河南,平顶山,94,良,70,PM2.5,2024-11-29,2025-03-09 00:22:44
53,河南,濮阳,94,良,70,PM2.5,2024-11-29,2025-03-09 00:22:44
54,江苏,徐州,93,良,69,PM2.5,2024-11-29,2025-03-09 00:22:44
55,山东,菏泽,93,良,69,PM2.5,2024-11-29,2025-03-09 00:22:44
56,陕西,咸阳,92,良,68,PM2.5,2024-11-29,2025-03-09 00:22:44
57,河南,安阳,92,良,68,PM2.5,2024-11-29,2025-03-09 00:22:44
58,湖北,宜昌,92,良,68,PM2.5,2024-11-29,2025-03-09 00:22:44
59,安徽,宣城,92,良,68,PM2.5,2024-11-29,2025-03-09 00:22:44
60,河北,衡水,92,良,68,PM2.5,2024-11-29,2025-03-09 00:22:44
61,安徽,马鞍山,92,良,68,PM2.5,2024-11-29,2025-03-09 00:22:44
62,安徽,合肥,90,良,67,PM2.5,2024-11-29,2025-03-09 00:22:44
63,山西,吕梁,89,良,49,PM10,2024-11-29,2025-03-09 00:22:44
64,河北,承德,89,良,66,PM2.5,2024-11-29,2025-03-09 00:22:44
65,安徽,淮北,89,良,66,PM2.5,2024-11-29,2025-03-09 00:22:44
66,浙江,绍兴,89,良,66,PM2.5,2024-11-29,2025-03-09 00:22:44
67,江苏,苏州,89,良,66,PM2.5,2024-11-29,2025-03-09 00:22:44
68,湖北,襄阳,89,良,66,PM2.5,2024-11-29,2025-03-09 00:22:44
69,河北,邯郸,89,良,66,PM2.5,2024-11-29,2025-03-09 00:22:44
70,河南,鹤壁,89,良,66,PM2.5,2024-11-29,2025-03-09 00:22:44
71,江苏,南通,87,良,64,PM2.5,2024-11-29,2025-03-09 00:22:44
72,内蒙古,呼和浩特,87,良,51,PM10,2024-11-29,2025-03-09 00:22:44
73,河南,新乡,87,良,64,PM2.5,2024-11-29,2025-03-09 00:22:44
74,安徽,六安,85,良,63,PM2.5,2024-11-29,2025-03-09 00:22:44
75,甘肃,兰州,85,良,63,PM10,2024-11-29,2025-03-09 00:22:44
76,黑龙江,哈尔滨,85,良,63,PM2.5,2024-11-29,2025-03-09 00:22:44
77,江苏,无锡,85,良,63,PM2.5,2024-11-29,2025-03-09 00:22:44
78,河南,洛阳,85,良,63,PM2.5,2024-11-29,2025-03-09 00:22:44
79,河南,漯河,85,良,63,PM2.5,2024-11-29,2025-03-09 00:22:44
80,河北,石家庄,85,良,63,PM2.5,2024-11-29,2025-03-09 00:22:44
81,湖北,荆州,85,良,63,PM2.5,2024-11-29,2025-03-09 00:22:44
82,河南,郑州,84,良,62,PM2.5,2024-11-29,2025-03-09 00:22:44
83,安徽,亳州,82,良,60,PM2.5,2024-11-29,2025-03-09 00:22:44
84,河南,南阳,82,良,60,PM2.5,2024-11-29,2025-03-09 00:22:44
85,山西,忻州,82,良,60,PM2.5,2024-11-29,2025-03-09 00:22:44
86,宁夏,银川,82,良,53,PM10,2024-11-29,2025-03-09 00:22:44
87,内蒙古,包头,81,良,41,PM10,2024-11-29,2025-03-09 00:22:44
88,安徽,安庆,80,良,59,PM2.5,2024-11-29,2025-03-09 00:22:44
89,山西,阳泉,80,良,59,PM2.5,2024-11-29,2025-03-09 00:22:44
90,浙江,嘉兴,79,良,58,PM2.5,2024-11-29,2025-03-09 00:22:44
91,四川,泸州,79,良,58,PM2.5,2024-11-29,2025-03-09 00:22:44
92,湖北,荆门,79,良,58,PM2.5,2024-11-29,2025-03-09 00:22:44
93,河南,许昌,79,良,58,PM2.5,2024-11-29,2025-03-09 00:22:44
94,湖北,武汉,78,良,57,PM2.5,2024-11-29,2025-03-09 00:22:44
95,安徽,池州,77,良,56,PM2.5,2024-11-29,2025-03-09 00:22:44
96,河南,焦作,77,良,56,PM2.5,2024-11-29,2025-03-09 00:22:44
97,湖南,湘潭,75,良,55,PM2.5,2024-11-29,2025-03-09 00:22:44
98,河南,三门峡,74,良,54,PM2.5,2024-11-29,2025-03-09 00:22:44
99,浙江,台州,74,良,54,PM2.5,2024-11-29,2025-03-09 00:22:44
100,山西,太原,74,良,42,PM10,2024-11-29,2025-03-09 00:22:44
101,湖北,咸宁,73,良,53,PM2.5,2024-11-29,2025-03-09 00:22:44
102,山西,朔州,73,良,46,PM10,2024-11-29,2025-03-09 00:22:44
103,浙江,温州,73,良,53,PM2.5,2024-11-29,2025-03-09 00:22:44
104,安徽,铜陵,73,良,53,PM2.5,2024-11-29,2025-03-09 00:22:44
105,江西,九江,72,良,52,PM2.5,2024-11-29,2025-03-09 00:22:44
106,河南,驻马店,72,良,52,PM2.5,2024-11-29,2025-03-09 00:22:44
107,山西,运城,71,良,43,PM10,2024-11-29,2025-03-09 00:22:44
108,陕西,铜川,70,良,46,PM10,2024-11-29,2025-03-09 00:22:44
109,湖北,黄冈,70,良,51,PM2.5,2024-11-29,2025-03-09 00:22:44
110,河南,信阳,69,良,50,PM2.5,2024-11-29,2025-03-09 00:22:44
111,四川,广安,69,良,50,PM2.5,2024-11-29,2025-03-09 00:22:44
112,山西,晋中,69,良,40,PM10,2024-11-29,2025-03-09 00:22:44
113,浙江,宁波,68,良,49,PM2.5,2024-11-29,2025-03-09 00:22:44
114,浙江,金华,68,良,49,PM10,2024-11-29,2025-03-09 00:22:44
115,浙江,衢州,67,良,48,PM2.5,2024-11-29,2025-03-09 00:22:44
116,山西,大同,65,良,45,PM10,2024-11-29,2025-03-09 00:22:44
117,湖南,株洲,65,良,47,PM2.5,2024-11-29,2025-03-09 00:22:44
118,陕西,渭南,64,良,37,PM10,2024-11-29,2025-03-09 00:22:44
119,湖北,鄂州,64,良,46,PM2.5,2024-11-29,2025-03-09 00:22:44
120,湖北,黄石,64,良,46,PM2.5,2024-11-29,2025-03-09 00:22:44
121,四川,南充,62,良,44,PM2.5,2024-11-29,2025-03-09 00:22:44
122,山西,晋城,62,良,43,PM10,2024-11-29,2025-03-09 00:22:44
123,湖南,长沙,62,良,44,PM2.5,2024-11-29,2025-03-09 00:22:44
124,陕西,西安,61,良,32,PM10,2024-11-29,2025-03-09 00:22:44
125,四川,达州,61,良,40,PM10,2024-11-29,2025-03-09 00:22:44
126,江西,南昌,60,良,43,PM2.5,2024-11-29,2025-03-09 00:22:44
127,山西,长治,60,良,43,PM2.5,2024-11-29,2025-03-09 00:22:44
128,湖南,岳阳,59,良,42,PM2.5,2024-11-29,2025-03-09 00:22:44
129,湖南,常德,59,良,42,PM2.5,2024-11-29,2025-03-09 00:22:44
130,河北,张家口,59,良,41,PM10,2024-11-29,2025-03-09 00:22:44
131,青海,西宁,59,良,36,PM10,2024-11-29,2025-03-09 00:22:44
132,浙江,丽水,58,良,41,PM2.5,2024-11-29,2025-03-09 00:22:44
133,四川,德阳,57,良,40,PM2.5,2024-11-29,2025-03-09 00:22:44
134,四川,资阳,57,良,40,PM2.5,2024-11-29,2025-03-09 00:22:44
135,广东,中山,55,良,34,PM10,2024-11-29,2025-03-09 00:22:44
136,四川,内江,55,良,39,PM2.5,2024-11-29,2025-03-09 00:22:44
137,江西,宜春,55,良,29,PM10,2024-11-29,2025-03-09 00:22:44
138,重庆,重庆,55,良,39,PM2.5,2024-11-29,2025-03-09 00:22:44
139,江西,萍乡,54,良,38,PM2.5,2024-11-29,2025-03-09 00:22:44
140,广西,南宁,53,良,37,PM2.5,2024-11-29,2025-03-09 00:22:44
141,江西,新余,53,良,36,PM10,2024-11-29,2025-03-09 00:22:44
142,广东,珠海,53,良,37,PM10,2024-11-29,2025-03-09 00:22:44
143,安徽,黄山,53,良,34,PM10,2024-11-29,2025-03-09 00:22:44
144,广东,佛山,52,良,30,PM10,2024-11-29,2025-03-09 00:22:44
145,四川,绵阳,52,良,36,PM2.5,2024-11-29,2025-03-09 00:22:44
146,广东,广州,51,良,31,PM10,2024-11-29,2025-03-09 00:22:44
147,广东,江门,51,良,33,PM10,2024-11-29,2025-03-09 00:22:44
148,四川,自贡,51,良,33,PM10,2024-11-29,2025-03-09 00:22:44
149,四川,遂宁,51,良,34,PM10,2024-11-29,2025-03-09 00:22:44
150,湖南,益阳,50,优,35,,2024-11-29,2025-03-09 00:22:44
151,广东,东莞,46,优,29,,2024-11-29,2025-03-09 00:22:44
152,四川,宜宾,46,优,32,,2024-11-29,2025-03-09 00:22:44
153,四川,乐山,45,优,31,,2024-11-29,2025-03-09 00:22:44
154,四川,眉山,45,优,31,,2024-11-29,2025-03-09 00:22:44
155,云南,昆明,44,优,30,,2024-11-29,2025-03-09 00:22:44
156,广东,深圳,44,优,26,,2024-11-29,2025-03-09 00:22:44
157,四川,成都,43,优,30,,2024-11-29,2025-03-09 00:22:44
158,新疆,乌鲁木齐,42,优,26,,2024-11-29,2025-03-09 00:22:44
159,福建,福州,39,优,27,,2024-11-29,2025-03-09 00:22:44
160,四川,雅安,39,优,27,,2024-11-29,2025-03-09 00:22:44
161,福建,厦门,38,优,19,,2024-11-29,2025-03-09 00:22:44
162,广东,惠州,32,优,20,,2024-11-29,2025-03-09 00:22:44
163,西藏,拉萨,29,优,10,,2024-11-29,2025-03-09 00:22:44
164,广东,肇庆,29,优,20,,2024-11-29,2025-03-09 00:22:44
165,上海,上海,28,优,19,,2024-11-29,2025-03-09 00:22:44
166,浙江,舟山,28,优,14,,2024-11-29,2025-03-09 00:22:44
167,贵州,贵阳,28,优,19,,2024-11-29,2025-03-09 00:22:44
168,海南,海口,23,优,16,,2024-11-29,2025-03-09 00:22:44
1,天津,天津,182,中度污染,137,PM2.5,2024-11-30,2025-03-09 00:22:46
1,天津,天津,182,中度污染,137,PM2.5,2024-11-30,2025-03-09 00:22:46
2,河北,唐山,172,中度污染,130,PM2.5,2024-11-30,2025-03-09 00:22:46
3,河北,廊坊,155,中度污染,118,PM2.5,2024-11-30,2025-03-09 00:22:46
4,辽宁,沈阳,152,中度污染,116,PM2.5,2024-11-30,2025-03-09 00:22:46
5,山东,潍坊,152,中度污染,116,PM2.5,2024-11-30,2025-03-09 00:22:46
6,吉林,长春,152,中度污染,116,PM2.5,2024-11-30,2025-03-09 00:22:46
7,湖北,随州,145,轻度污染,111,PM2.5,2024-11-30,2025-03-09 00:22:46
8,山东,东营,143,轻度污染,109,PM2.5,2024-11-30,2025-03-09 00:22:46
9,辽宁,朝阳,134,轻度污染,102,PM2.5,2024-11-30,2025-03-09 00:22:46
10,辽宁,锦州,134,轻度污染,102,PM2.5,2024-11-30,2025-03-09 00:22:46
11,河北,秦皇岛,129,轻度污染,98,PM2.5,2024-11-30,2025-03-09 00:22:46
12,辽宁,葫芦岛,124,轻度污染,94,PM2.5,2024-11-30,2025-03-09 00:22:46
13,北京,北京,123,轻度污染,93,PM2.5,2024-11-30,2025-03-09 00:22:46
14,山东,淄博,123,轻度污染,93,PM2.5,2024-11-30,2025-03-09 00:22:46
15,河北,保定,120,轻度污染,91,PM2.5,2024-11-30,2025-03-09 00:22:46
16,江苏,连云港,120,轻度污染,91,PM2.5,2024-11-30,2025-03-09 00:22:46
17,河北,沧州,119,轻度污染,90,PM2.5,2024-11-30,2025-03-09 00:22:46
18,湖北,孝感,117,轻度污染,88,PM2.5,2024-11-30,2025-03-09 00:22:46
19,江苏,泰州,117,轻度污染,88,PM2.5,2024-11-30,2025-03-09 00:22:46
20,山东,德州,114,轻度污染,86,PM2.5,2024-11-30,2025-03-09 00:22:46
21,山东,滨州,113,轻度污染,85,PM2.5,2024-11-30,2025-03-09 00:22:46
22,河南,开封,110,轻度污染,83,PM2.5,2024-11-30,2025-03-09 00:22:46
23,江苏,扬州,110,轻度污染,83,PM2.5,2024-11-30,2025-03-09 00:22:46
24,浙江,湖州,110,轻度污染,83,PM2.5,2024-11-30,2025-03-09 00:22:46
25,山东,青岛,110,轻度污染,83,PM2.5,2024-11-30,2025-03-09 00:22:46
26,山东,临沂,109,轻度污染,82,PM2.5,2024-11-30,2025-03-09 00:22:46
27,山东,泰安,109,轻度污染,82,PM2.5,2024-11-30,2025-03-09 00:22:46
28,安徽,蚌埠,108,轻度污染,81,PM2.5,2024-11-30,2025-03-09 00:22:46
29,辽宁,大连,107,轻度污染,80,PM2.5,2024-11-30,2025-03-09 00:22:46
30,江苏,淮安,105,轻度污染,79,PM2.5,2024-11-30,2025-03-09 00:22:46
31,安徽,滁州,105,轻度污染,79,PM2.5,2024-11-30,2025-03-09 00:22:46
32,江苏,镇江,104,轻度污染,78,PM2.5,2024-11-30,2025-03-09 00:22:46
33,陕西,宝鸡,103,轻度污染,77,PM2.5,2024-11-30,2025-03-09 00:22:46
34,浙江,杭州,103,轻度污染,77,PM2.5,2024-11-30,2025-03-09 00:22:46
35,安徽,阜阳,103,轻度污染,77,PM2.5,2024-11-30,2025-03-09 00:22:46
36,安徽,宿州,102,轻度污染,76,PM2.5,2024-11-30,2025-03-09 00:22:46
37,江苏,常州,102,轻度污染,76,PM2.5,2024-11-30,2025-03-09 00:22:46
38,山东,日照,102,轻度污染,76,PM2.5,2024-11-30,2025-03-09 00:22:46
39,山东,济宁,102,轻度污染,76,PM2.5,2024-11-30,2025-03-09 00:22:46
40,山东,济南,100,良,75,PM2.5,2024-11-30,2025-03-09 00:22:46
41,山东,聊城,100,良,75,PM2.5,2024-11-30,2025-03-09 00:22:46
42,山西,临汾,99,良,46,PM10,2024-11-30,2025-03-09 00:22:46
43,山东,枣庄,99,良,74,PM2.5,2024-11-30,2025-03-09 00:22:46
44,江苏,南京,98,良,73,PM2.5,2024-11-30,2025-03-09 00:22:46
45,安徽,淮南,98,良,73,PM2.5,2024-11-30,2025-03-09 00:22:46
46,安徽,芜湖,98,良,73,PM2.5,2024-11-30,2025-03-09 00:22:46
47,江苏,宿迁,97,良,72,PM2.5,2024-11-30,2025-03-09 00:22:46
48,江苏,盐城,97,良,72,PM2.5,2024-11-30,2025-03-09 00:22:46
49,河南,周口,95,良,71,PM2.5,2024-11-30,2025-03-09 00:22:46
50,河北,邢台,95,良,71,PM2.5,2024-11-30,2025-03-09 00:22:46
51,河南,商丘,94,良,70,PM2.5,2024-11-30,2025-03-09 00:22:46
52,河南,平顶山,94,良,70,PM2.5,2024-11-30,2025-03-09 00:22:46
53,河南,濮阳,94,良,70,PM2.5,2024-11-30,2025-03-09 00:22:46
54,江苏,徐州,93,良,69,PM2.5,2024-11-30,2025-03-09 00:22:46
55,山东,菏泽,93,良,69,PM2.5,2024-11-30,2025-03-09 00:22:46
56,陕西,咸阳,92,良,68,PM2.5,2024-11-30,2025-03-09 00:22:46
57,河南,安阳,92,良,68,PM2.5,2024-11-30,2025-03-09 00:22:46
58,湖北,宜昌,92,良,68,PM2.5,2024-11-30,2025-03-09 00:22:46
59,安徽,宣城,92,良,68,PM2.5,2024-11-30,2025-03-09 00:22:46
60,河北,衡水,92,良,68,PM2.5,2024-11-30,2025-03-09 00:22:46
61,安徽,马鞍山,92,良,68,PM2.5,2024-11-30,2025-03-09 00:22:46
62,安徽,合肥,90,良,67,PM2.5,2024-11-30,2025-03-09 00:22:46
63,山西,吕梁,89,良,49,PM10,2024-11-30,2025-03-09 00:22:46
64,河北,承德,89,良,66,PM2.5,2024-11-30,2025-03-09 00:22:46
65,安徽,淮北,89,良,66,PM2.5,2024-11-30,2025-03-09 00:22:46
66,浙江,绍兴,89,良,66,PM2.5,2024-11-30,2025-03-09 00:22:46
67,江苏,苏州,89,良,66,PM2.5,2024-11-30,2025-03-09 00:22:46
68,湖北,襄阳,89,良,66,PM2.5,2024-11-30,2025-03-09 00:22:46
69,河北,邯郸,89,良,66,PM2.5,2024-11-30,2025-03-09 00:22:46
70,河南,鹤壁,89,良,66,PM2.5,2024-11-30,2025-03-09 00:22:46
71,江苏,南通,87,良,64,PM2.5,2024-11-30,2025-03-09 00:22:46
72,内蒙古,呼和浩特,87,良,51,PM10,2024-11-30,2025-03-09 00:22:46
73,河南,新乡,87,良,64,PM2.5,2024-11-30,2025-03-09 00:22:46
74,安徽,六安,85,良,63,PM2.5,2024-11-30,2025-03-09 00:22:46
75,甘肃,兰州,85,良,63,PM10,2024-11-30,2025-03-09 00:22:46
76,黑龙江,哈尔滨,85,良,63,PM2.5,2024-11-30,2025-03-09 00:22:46
77,江苏,无锡,85,良,63,PM2.5,2024-11-30,2025-03-09 00:22:46
78,河南,洛阳,85,良,63,PM2.5,2024-11-30,2025-03-09 00:22:46
79,河南,漯河,85,良,63,PM2.5,2024-11-30,2025-03-09 00:22:46
80,河北,石家庄,85,良,63,PM2.5,2024-11-30,2025-03-09 00:22:46
81,湖北,荆州,85,良,63,PM2.5,2024-11-30,2025-03-09 00:22:46
82,河南,郑州,84,良,62,PM2.5,2024-11-30,2025-03-09 00:22:46
83,安徽,亳州,82,良,60,PM2.5,2024-11-30,2025-03-09 00:22:46
84,河南,南阳,82,良,60,PM2.5,2024-11-30,2025-03-09 00:22:46
85,山西,忻州,82,良,60,PM2.5,2024-11-30,2025-03-09 00:22:46
86,宁夏,银川,82,良,53,PM10,2024-11-30,2025-03-09 00:22:46
87,内蒙古,包头,81,良,41,PM10,2024-11-30,2025-03-09 00:22:46
88,安徽,安庆,80,良,59,PM2.5,2024-11-30,2025-03-09 00:22:46
89,山西,阳泉,80,良,59,PM2.5,2024-11-30,2025-03-09 00:22:46
90,浙江,嘉兴,79,良,58,PM2.5,2024-11-30,2025-03-09 00:22:46
91,四川,泸州,79,良,58,PM2.5,2024-11-30,2025-03-09 00:22:46
92,湖北,荆门,79,良,58,PM2.5,2024-11-30,2025-03-09 00:22:46
93,河南,许昌,79,良,58,PM2.5,2024-11-30,2025-03-09 00:22:46
94,湖北,武汉,78,良,57,PM2.5,2024-11-30,2025-03-09 00:22:46
95,安徽,池州,77,良,56,PM2.5,2024-11-30,2025-03-09 00:22:46
96,河南,焦作,77,良,56,PM2.5,2024-11-30,2025-03-09 00:22:46
97,湖南,湘潭,75,良,55,PM2.5,2024-11-30,2025-03-09 00:22:46
98,河南,三门峡,74,良,54,PM2.5,2024-11-30,2025-03-09 00:22:46
99,浙江,台州,74,良,54,PM2.5,2024-11-30,2025-03-09 00:22:46
100,山西,太原,74,良,42,PM10,2024-11-30,2025-03-09 00:22:46
101,湖北,咸宁,73,良,53,PM2.5,2024-11-30,2025-03-09 00:22:46
102,山西,朔州,73,良,46,PM10,2024-11-30,2025-03-09 00:22:46
103,浙江,温州,73,良,53,PM2.5,2024-11-30,2025-03-09 00:22:46
104,安徽,铜陵,73,良,53,PM2.5,2024-11-30,2025-03-09 00:22:46
105,江西,九江,72,良,52,PM2.5,2024-11-30,2025-03-09 00:22:46
106,河南,驻马店,72,良,52,PM2.5,2024-11-30,2025-03-09 00:22:46
107,山西,运城,71,良,43,PM10,2024-11-30,2025-03-09 00:22:46
108,陕西,铜川,70,良,46,PM10,2024-11-30,2025-03-09 00:22:46
109,湖北,黄冈,70,良,51,PM2.5,2024-11-30,2025-03-09 00:22:46
110,河南,信阳,69,良,50,PM2.5,2024-11-30,2025-03-09 00:22:46
111,四川,广安,69,良,50,PM2.5,2024-11-30,2025-03-09 00:22:46
112,山西,晋中,69,良,40,PM10,2024-11-30,2025-03-09 00:22:46
113,浙江,宁波,68,良,49,PM2.5,2024-11-30,2025-03-09 00:22:46
114,浙江,金华,68,良,49,PM10,2024-11-30,2025-03-09 00:22:46
115,浙江,衢州,67,良,48,PM2.5,2024-11-30,2025-03-09 00:22:46
116,山西,大同,65,良,45,PM10,2024-11-30,2025-03-09 00:22:46
117,湖南,株洲,65,良,47,PM2.5,2024-11-30,2025-03-09 00:22:46
118,陕西,渭南,64,良,37,PM10,2024-11-30,2025-03-09 00:22:46
119,湖北,鄂州,64,良,46,PM2.5,2024-11-30,2025-03-09 00:22:46
120,湖北,黄石,64,良,46,PM2.5,2024-11-30,2025-03-09 00:22:46
121,四川,南充,62,良,44,PM2.5,2024-11-30,2025-03-09 00:22:46
122,山西,晋城,62,良,43,PM10,2024-11-30,2025-03-09 00:22:46
123,湖南,长沙,62,良,44,PM2.5,2024-11-30,2025-03-09 00:22:46
124,陕西,西安,61,良,32,PM10,2024-11-30,2025-03-09 00:22:46
125,四川,达州,61,良,40,PM10,2024-11-30,2025-03-09 00:22:46
126,江西,南昌,60,良,43,PM2.5,2024-11-30,2025-03-09 00:22:46
127,山西,长治,60,良,43,PM2.5,2024-11-30,2025-03-09 00:22:46
128,湖南,岳阳,59,良,42,PM2.5,2024-11-30,2025-03-09 00:22:46
129,湖南,常德,59,良,42,PM2.5,2024-11-30,2025-03-09 00:22:46
130,河北,张家口,59,良,41,PM10,2024-11-30,2025-03-09 00:22:46
131,青海,西宁,59,良,36,PM10,2024-11-30,2025-03-09 00:22:46
132,浙江,丽水,58,良,41,PM2.5,2024-11-30,2025-03-09 00:22:46
133,四川,德阳,57,良,40,PM2.5,2024-11-30,2025-03-09 00:22:46
134,四川,资阳,57,良,40,PM2.5,2024-11-30,2025-03-09 00:22:46
135,广东,中山,55,良,34,PM10,2024-11-30,2025-03-09 00:22:46
136,四川,内江,55,良,39,PM2.5,2024-11-30,2025-03-09 00:22:46
137,江西,宜春,55,良,29,PM10,2024-11-30,2025-03-09 00:22:46
138,重庆,重庆,55,良,39,PM2.5,2024-11-30,2025-03-09 00:22:46
139,江西,萍乡,54,良,38,PM2.5,2024-11-30,2025-03-09 00:22:46
140,广西,南宁,53,良,37,PM2.5,2024-11-30,2025-03-09 00:22:46
141,江西,新余,53,良,36,PM10,2024-11-30,2025-03-09 00:22:46
142,广东,珠海,53,良,37,PM10,2024-11-30,2025-03-09 00:22:46
143,安徽,黄山,53,良,34,PM10,2024-11-30,2025-03-09 00:22:46
144,广东,佛山,52,良,30,PM10,2024-11-30,2025-03-09 00:22:46
